route_name,origin,destination,service_type,route_name_simple,origin_country,destination_country
kiel hbf → halle saale hbf,kiel hbf,halle saale hbf,night,Kiel → Halle Saale,,
berlin gesundbrunnen → fulda,berlin gesundbrunnen,fulda,night,Berlin Gesundbrunnen → Fulda,DE,
munchen hbf → bitterfeld,munchen hbf,bitterfeld,night,Munchen → Bitterfeld,DE,
hamburg altona → leipzig hbf,hamburg altona,leipzig hbf,night,Hamburg Altona → Leipzig,DE,
leipzig hbf → berlin hbf tief,leipzig hbf,berlin hbf tief,night,Leipzig → Berlin,,DE
berlin hbf tief → munchen pasing,berlin hbf tief,munchen pasing,night,Berlin → Munchen Pasing,DE,DE
halle saale hbf → berlin gesundbrunnen,halle saale hbf,berlin gesundbrunnen,night,Halle Saale → Berlin Gesundbrunnen,,DE
eisenach → berlin gesundbrunnen,eisenach,berlin gesundbrunnen,night,Eisenach → Berlin Gesundbrunnen,,DE
hamburg altona → halle saale hbf,hamburg altona,halle saale hbf,night,Hamburg Altona → Halle Saale,DE,
nurnberg hbf → bamberg,nurnberg hbf,bamberg,night,Nurnberg → Bamberg,,
oldenburg oldb → leipzig hbf,oldenburg oldb,leipzig hbf,night,Oldenburg Oldb → Leipzig,,
hannover hbf → leipzig hbf,hannover hbf,leipzig hbf,night,Hannover → Leipzig,,
munchen hbf → gotha,munchen hbf,gotha,night,Munchen → Gotha,DE,
eisenach → waren muritz,eisenach,waren muritz,night,Eisenach → Waren Muritz,,
berlin gesundbrunnen → frankfurt main hbf,berlin gesundbrunnen,frankfurt main hbf,night,Berlin Gesundbrunnen → Frankfurt Main,DE,DE
hamburg altona → erfurt hbf,hamburg altona,erfurt hbf,night,Hamburg Altona → Erfurt,DE,
berlin hbf tief → eisenach,berlin hbf tief,eisenach,night,Berlin → Eisenach,DE,
eisenach → rostock hbf,eisenach,rostock hbf,night,Eisenach → Rostock,,
hamburg hbf → leipzig hbf,hamburg hbf,leipzig hbf,night,Hamburg → Leipzig,DE,
fulda → eisenach,fulda,eisenach,night,Fulda → Eisenach,,
gotha → erfurt hbf,gotha,erfurt hbf,night,Gotha → Erfurt,,
dresden hbf → nienburg weser,dresden hbf,nienburg weser,night,Dresden → Nienburg Weser,,
hamburg altona → frankfurt main hbf,hamburg altona,frankfurt main hbf,night,Hamburg Altona → Frankfurt Main,DE,DE
berlin hbf tief → nurnberg hbf,berlin hbf tief,nurnberg hbf,night,Berlin → Nurnberg,DE,
berlin hbf tief → fulda,berlin hbf tief,fulda,night,Berlin → Fulda,DE,
munchen hbf → hamburg dammtor,munchen hbf,hamburg dammtor,night,Munchen → Hamburg Dammtor,DE,DE
hamburg dammtor → hamburg hbf,hamburg dammtor,hamburg hbf,night,Hamburg Dammtor → Hamburg,DE,DE
nurnberg hbf → hamburg hbf,nurnberg hbf,hamburg hbf,night,Nurnberg → Hamburg,,DE
nurnberg hbf → hamburg dammtor,nurnberg hbf,hamburg dammtor,night,Nurnberg → Hamburg Dammtor,,DE
nurnberg hbf → ludwigslust,nurnberg hbf,ludwigslust,night,Nurnberg → Ludwigslust,,
berlin sudkreuz → bitterfeld,berlin sudkreuz,bitterfeld,night,Berlin Sudkreuz → Bitterfeld,DE,
leipzig hbf → hamm westf,leipzig hbf,hamm westf,night,Leipzig → Hamm Westf,,
dresden hbf → minden westf,dresden hbf,minden westf,night,Dresden → Minden Westf,,
magdeburg hbf → dresden hbf,magdeburg hbf,dresden hbf,night,Magdeburg → Dresden,,
leipzig hbf → magdeburg hbf,leipzig hbf,magdeburg hbf,night,Leipzig → Magdeburg,,
bielefeld hbf → riesa,bielefeld hbf,riesa,night,Bielefeld → Riesa,,
koln hbf → braunschweig hbf,koln hbf,braunschweig hbf,night,Koln → Braunschweig,DE,
dresden neustadt → riesa,dresden neustadt,riesa,night,Dresden Neustadt → Riesa,,
bielefeld hbf → minden westf,bielefeld hbf,minden westf,night,Bielefeld → Minden Westf,,
magdeburg hbf → braunschweig hbf,magdeburg hbf,braunschweig hbf,night,Magdeburg → Braunschweig,,
hamburg altona → fulda,hamburg altona,fulda,night,Hamburg Altona → Fulda,DE,
munchen hbf → halle saale hbf,munchen hbf,halle saale hbf,night,Munchen → Halle Saale,DE,
herford → minden westf,herford,minden westf,night,Herford → Minden Westf,,
koln hbf → minden westf,koln hbf,minden westf,night,Koln → Minden Westf,DE,
leipzig hbf → bielefeld hbf,leipzig hbf,bielefeld hbf,night,Leipzig → Bielefeld,,
westerland sylt → osnabruck hbf,westerland sylt,osnabruck hbf,night,Westerland Sylt → Osnabruck,,
westerland sylt → wittenberge,westerland sylt,wittenberge,night,Westerland Sylt → Wittenberge,,
westerland sylt → gelsenkirchen hbf,westerland sylt,gelsenkirchen hbf,night,Westerland Sylt → Gelsenkirchen,,
westerland sylt → hamburg altona,westerland sylt,hamburg altona,night,Westerland Sylt → Hamburg Altona,,DE
westerland sylt → munster westf hbf,westerland sylt,munster westf hbf,night,Westerland Sylt → Munster Westf,,
berlin ostbahnhof → gottingen,berlin ostbahnhof,gottingen,night,Berlin Ostbahnhof → Gottingen,DE,
berlin ostbahnhof → hannover hbf,berlin ostbahnhof,hannover hbf,night,Berlin Ostbahnhof → Hannover,DE,
gutersloh hbf → hamm westf,gutersloh hbf,hamm westf,night,Gutersloh → Hamm Westf,,
berlin ostbahnhof → fulda,berlin ostbahnhof,fulda,night,Berlin Ostbahnhof → Fulda,DE,
aachen hbf → hamm westf,aachen hbf,hamm westf,night,Aachen → Hamm Westf,,
koln hbf → hannover hbf,koln hbf,hannover hbf,night,Koln → Hannover,DE,
berlin ostbahnhof → minden westf,berlin ostbahnhof,minden westf,night,Berlin Ostbahnhof → Minden Westf,DE,
bielefeld hbf → gutersloh hbf,bielefeld hbf,gutersloh hbf,night,Bielefeld → Gutersloh,,
berlin ostbahnhof → hamm westf,berlin ostbahnhof,hamm westf,night,Berlin Ostbahnhof → Hamm Westf,DE,
berlin hbf → bensheim,berlin hbf,bensheim,night,Berlin → Bensheim,DE,
aachen hbf → gutersloh hbf,aachen hbf,gutersloh hbf,night,Aachen → Gutersloh,,
berlin ostbahnhof → gutersloh hbf,berlin ostbahnhof,gutersloh hbf,night,Berlin Ostbahnhof → Gutersloh,DE,
berlin gesundbrunnen → mannheim hbf,berlin gesundbrunnen,mannheim hbf,night,Berlin Gesundbrunnen → Mannheim,DE,
berlin hbf → stuttgart hbf,berlin hbf,stuttgart hbf,night,Berlin → Stuttgart,DE,
leer ostfriesl → nienburg weser,leer ostfriesl,nienburg weser,night,Leer Ostfriesl → Nienburg Weser,,
leer ostfriesl → verden aller,leer ostfriesl,verden aller,night,Leer Ostfriesl → Verden Aller,,
berlin wannsee → frankfurt main sud,berlin wannsee,frankfurt main sud,night,Berlin Wannsee → Frankfurt Main Sud,DE,DE
berlin ostbahnhof → koln hbf,berlin ostbahnhof,koln hbf,night,Berlin Ostbahnhof → Koln,DE,DE
berlin hbf → frankfurt main west,berlin hbf,frankfurt main west,night,Berlin → Frankfurt Main West,DE,DE
aachen hbf → bielefeld hbf,aachen hbf,bielefeld hbf,night,Aachen → Bielefeld,,
berlin hbf → fulda,berlin hbf,fulda,night,Berlin → Fulda,DE,
bielefeld hbf → hamm westf,bielefeld hbf,hamm westf,night,Bielefeld → Hamm Westf,,
bremen hbf → hamburg harburg,bremen hbf,hamburg harburg,night,Bremen → Hamburg Harburg,,DE
stralsund hbf → essen hbf,stralsund hbf,essen hbf,night,Stralsund → Essen,,
stralsund hbf → celle,stralsund hbf,celle,night,Stralsund → Celle,,
kreiensen → northeim han,kreiensen,northeim han,night,Kreiensen → Northeim Han,,
stralsund hbf → osnabruck hbf,stralsund hbf,osnabruck hbf,night,Stralsund → Osnabruck,,
greifswald → bremen hbf,greifswald,bremen hbf,night,Greifswald → Bremen,,
stralsund hbf → munster westf hbf,stralsund hbf,munster westf hbf,night,Stralsund → Munster Westf,,
hannover hbf → rostock hbf,hannover hbf,rostock hbf,night,Hannover → Rostock,,
koln hbf → hamburg hbf,koln hbf,hamburg hbf,night,Koln → Hamburg,DE,DE
mainz hbf → mannheim hbf,mainz hbf,mannheim hbf,night,Mainz → Mannheim,,
stralsund hbf → gelsenkirchen hbf,stralsund hbf,gelsenkirchen hbf,night,Stralsund → Gelsenkirchen,,
stuttgart hbf → duisburg hbf,stuttgart hbf,duisburg hbf,night,Stuttgart → Duisburg,,
greifswald → hamburg harburg,greifswald,hamburg harburg,night,Greifswald → Hamburg Harburg,,DE
rostock hbf → munchen hbf,rostock hbf,munchen hbf,night,Rostock → Munchen,,DE
hamburg hbf → rostock hbf,hamburg hbf,rostock hbf,night,Hamburg → Rostock,DE,
rostock hbf → karlsruhe hbf,rostock hbf,karlsruhe hbf,night,Rostock → Karlsruhe,,
stralsund hbf → duisburg hbf,stralsund hbf,duisburg hbf,night,Stralsund → Duisburg,,
zussow → hamburg harburg,zussow,hamburg harburg,night,Zussow → Hamburg Harburg,,DE
stralsund hbf → koln hbf,stralsund hbf,koln hbf,night,Stralsund → Koln,,DE
zussow → bremen hbf,zussow,bremen hbf,night,Zussow → Bremen,,
osnabruck hbf → bremen hbf,osnabruck hbf,bremen hbf,night,Osnabruck → Bremen,,
coswig b dresden → dresden hbf,coswig b dresden,dresden hbf,night,Coswig B Dresden → Dresden,,
coswig b dresden → leipzig hbf,coswig b dresden,leipzig hbf,night,Coswig B Dresden → Leipzig,,
dresden hbf → hannover hbf,dresden hbf,hannover hbf,night,Dresden → Hannover,,
bitterfeld → dessau hbf,bitterfeld,dessau hbf,night,Bitterfeld → Dessau,,
dresden hbf → berlin hbf tief,dresden hbf,berlin hbf tief,night,Dresden → Berlin,,DE
dresden hbf → frankfurt main hbf,dresden hbf,frankfurt main hbf,night,Dresden → Frankfurt Main,,DE
dresden hbf → leipzig hbf,dresden hbf,leipzig hbf,night,Dresden → Leipzig,,
dresden hbf → bad oeynhausen,dresden hbf,bad oeynhausen,night,Dresden → Oeynhausen,,
dresden hbf → hamburg hbf,dresden hbf,hamburg hbf,night,Dresden → Hamburg,,DE
dresden hbf → rostock hbf,dresden hbf,rostock hbf,night,Dresden → Rostock,,
dresden hbf → braunschweig hbf,dresden hbf,braunschweig hbf,night,Dresden → Braunschweig,,
dresden hbf → bielefeld hbf,dresden hbf,bielefeld hbf,night,Dresden → Bielefeld,,
dresden hbf → wiesbaden hbf,dresden hbf,wiesbaden hbf,night,Dresden → Wiesbaden,,
dresden hbf → hamburg dammtor,dresden hbf,hamburg dammtor,night,Dresden → Hamburg Dammtor,,DE
dresden hbf → munster westf hbf,dresden hbf,munster westf hbf,night,Dresden → Munster Westf,,
dresden hbf → berlin hbf,dresden hbf,berlin hbf,night,Dresden → Berlin,,DE
stralsund hbf → berlin spandau,stralsund hbf,berlin spandau,night,Stralsund → Berlin Spandau,,DE
koln hbf → herford,koln hbf,herford,night,Koln → Herford,DE,
stralsund hbf → wolfsburg hbf,stralsund hbf,wolfsburg hbf,night,Stralsund → Wolfsburg,,
berlin sudkreuz → stralsund hbf,berlin sudkreuz,stralsund hbf,night,Berlin Sudkreuz → Stralsund,DE,
stralsund hbf → stendal,stralsund hbf,stendal,night,Stralsund → Stendal,,
stuttgart hbf → fulda,stuttgart hbf,fulda,night,Stuttgart → Fulda,,
koln hbf → berlin hbf tief,koln hbf,berlin hbf tief,night,Koln → Berlin,DE,DE
stralsund hbf → berlin gesundbrunnen,stralsund hbf,berlin gesundbrunnen,night,Stralsund → Berlin Gesundbrunnen,,DE
saarbrucken hbf → paris est,saarbrucken hbf,paris est,night,Saarbrucken → Paris Est,,
berlin sudkreuz → hamburg altona,berlin sudkreuz,hamburg altona,night,Berlin Sudkreuz → Hamburg Altona,DE,DE
berlin gesundbrunnen → essen hbf,berlin gesundbrunnen,essen hbf,night,Berlin Gesundbrunnen → Essen,DE,
hamburg altona → hamburg dammtor,hamburg altona,hamburg dammtor,night,Hamburg Altona → Hamburg Dammtor,DE,DE
berlin gesundbrunnen → duisburg hbf,berlin gesundbrunnen,duisburg hbf,night,Berlin Gesundbrunnen → Duisburg,DE,
itzehoe → hamburg dammtor,itzehoe,hamburg dammtor,night,Itzehoe → Hamburg Dammtor,,DE
berlin hbf tief → stuttgart hbf,berlin hbf tief,stuttgart hbf,night,Berlin → Stuttgart,DE,
berlin hbf tief → st polten hbf,berlin hbf tief,st polten hbf,night,Berlin → St Polten,DE,CH
karlsruhe hbf → berlin hbf tief,karlsruhe hbf,berlin hbf tief,night,Karlsruhe → Berlin,,DE
berlin sudkreuz → hamm westf,berlin sudkreuz,hamm westf,night,Berlin Sudkreuz → Hamm Westf,DE,
berlin gesundbrunnen → bonn hbf,berlin gesundbrunnen,bonn hbf,night,Berlin Gesundbrunnen → Bonn,DE,
berlin gesundbrunnen → neustadt weinstr hbf,berlin gesundbrunnen,neustadt weinstr hbf,night,Berlin Gesundbrunnen → Neustadt Weinstr,DE,
berlin sudkreuz → rostock hbf,berlin sudkreuz,rostock hbf,night,Berlin Sudkreuz → Rostock,DE,
hamburg altona → naumburg saale hbf,hamburg altona,naumburg saale hbf,night,Hamburg Altona → Naumburg Saale,DE,
berlin hbf tief → kassel wilhelmshohe,berlin hbf tief,kassel wilhelmshohe,night,Berlin → Kassel Wilhelmshohe,DE,
berlin gesundbrunnen → hamm westf,berlin gesundbrunnen,hamm westf,night,Berlin Gesundbrunnen → Hamm Westf,DE,
berlin gesundbrunnen → wuppertal hbf,berlin gesundbrunnen,wuppertal hbf,night,Berlin Gesundbrunnen → Wuppertal,DE,
berlin gesundbrunnen → bochum hbf,berlin gesundbrunnen,bochum hbf,night,Berlin Gesundbrunnen → Bochum,DE,
berlin hbf tief → mannheim hbf,berlin hbf tief,mannheim hbf,night,Berlin → Mannheim,DE,
berlin hbf tief → dusseldorf hbf,berlin hbf tief,dusseldorf hbf,night,Berlin → Dusseldorf,DE,
berlin sudkreuz → hamburg hbf,berlin sudkreuz,hamburg hbf,night,Berlin Sudkreuz → Hamburg,DE,DE
berlin hbf tief → frankfurt main hbf,berlin hbf tief,frankfurt main hbf,night,Berlin → Frankfurt Main,DE,DE
lutherstadt wittenberg hbf → hamburg altona,lutherstadt wittenberg hbf,hamburg altona,night,Lutherstadt Wittenberg → Hamburg Altona,,DE
berlin gesundbrunnen → stuttgart hbf,berlin gesundbrunnen,stuttgart hbf,night,Berlin Gesundbrunnen → Stuttgart,DE,
erfurt hbf → hamm westf,erfurt hbf,hamm westf,night,Erfurt → Hamm Westf,,
riesa → leipzig hbf,riesa,leipzig hbf,night,Riesa → Leipzig,,
leipzig hbf → erfurt hbf,leipzig hbf,erfurt hbf,night,Leipzig → Erfurt,,
koln hbf → soest,koln hbf,soest,night,Koln → Soest,DE,
gera hbf → kassel wilhelmshohe,gera hbf,kassel wilhelmshohe,night,Gera → Kassel Wilhelmshohe,,
dusseldorf hbf → altenbeken,dusseldorf hbf,altenbeken,night,Dusseldorf → Altenbeken,,
leipzig hbf → fulda,leipzig hbf,fulda,night,Leipzig → Fulda,,
wiesbaden hbf → leipzig hbf,wiesbaden hbf,leipzig hbf,night,Wiesbaden → Leipzig,,
koln hbf → lippstadt,koln hbf,lippstadt,night,Koln → Lippstadt,DE,
gera hbf → bebra,gera hbf,bebra,night,Gera → Bebra,,
munchen hbf → eisenach,munchen hbf,eisenach,night,Munchen → Eisenach,DE,
wiesbaden hbf → erfurt hbf,wiesbaden hbf,erfurt hbf,night,Wiesbaden → Erfurt,,
bad hersfeld → eisenach,bad hersfeld,eisenach,night,Hersfeld → Eisenach,,
erfurt hbf → frankfurt m flughafen fernbf,erfurt hbf,frankfurt m flughafen fernbf,night,Erfurt → Frankfurt M Flughafen Fernbf,,DE
eisenach → hamburg dammtor,eisenach,hamburg dammtor,night,Eisenach → Hamburg Dammtor,,DE
kassel wilhelmshohe → hermsdorf klosterlausnitz,kassel wilhelmshohe,hermsdorf klosterlausnitz,night,Kassel Wilhelmshohe → Hermsdorf Klosterlausnitz,,
berlin spandau → berlin hbf tief,berlin spandau,berlin hbf tief,night,Berlin Spandau → Berlin,DE,DE
eisenach → hamburg hbf,eisenach,hamburg hbf,night,Eisenach → Hamburg,,DE
frankfurt main hbf → leipzig hbf,frankfurt main hbf,leipzig hbf,night,Frankfurt Main → Leipzig,DE,
lippstadt → soest,lippstadt,soest,night,Lippstadt → Soest,,
leipzig hbf → frankfurt main sud,leipzig hbf,frankfurt main sud,night,Leipzig → Frankfurt Main Sud,,DE
koln hbf → warburg westf,koln hbf,warburg westf,night,Koln → Warburg Westf,DE,
basel sbb → frankfurt main sud,basel sbb,frankfurt main sud,night,Basel Sbb → Frankfurt Main Sud,CH,DE
frankfurt m flughafen fernbf → berlin gesundbrunnen,frankfurt m flughafen fernbf,berlin gesundbrunnen,night,Frankfurt M Flughafen Fernbf → Berlin Gesundbrunnen,DE,DE
erfurt hbf → frankfurt main sud,erfurt hbf,frankfurt main sud,night,Erfurt → Frankfurt Main Sud,,DE
leipzig hbf → kassel wilhelmshohe,leipzig hbf,kassel wilhelmshohe,night,Leipzig → Kassel Wilhelmshohe,,
kassel wilhelmshohe → altenbeken,kassel wilhelmshohe,altenbeken,night,Kassel Wilhelmshohe → Altenbeken,,
frankfurt main sud → berlin gesundbrunnen,frankfurt main sud,berlin gesundbrunnen,night,Frankfurt Main Sud → Berlin Gesundbrunnen,DE,DE
koln hbf → eisenach,koln hbf,eisenach,night,Koln → Eisenach,DE,
aachen hbf → bochum hbf,aachen hbf,bochum hbf,night,Aachen → Bochum,,
berlin hbf tief → dresden neustadt,berlin hbf tief,dresden neustadt,night,Berlin → Dresden Neustadt,DE,
aachen hbf → recklinghausen hbf,aachen hbf,recklinghausen hbf,night,Aachen → Recklinghausen,,
berlin gesundbrunnen → berlin hbf tief,berlin gesundbrunnen,berlin hbf tief,night,Berlin Gesundbrunnen → Berlin,DE,DE
darmstadt hbf → berlin gesundbrunnen,darmstadt hbf,berlin gesundbrunnen,night,Darmstadt → Berlin Gesundbrunnen,,DE
erfurt hbf → dresden hbf,erfurt hbf,dresden hbf,night,Erfurt → Dresden,,
berlin hbf tief → augsburg hbf,berlin hbf tief,augsburg hbf,night,Berlin → Augsburg,DE,
berlin hbf tief → ulm hbf,berlin hbf tief,ulm hbf,night,Berlin → Ulm,DE,
berlin hbf → inowroclaw rabinek,berlin hbf,inowroclaw rabinek,night,Berlin → Inowroclaw Rabinek,DE,
warszawa wschodnia → rzepin,warszawa wschodnia,rzepin,night,Warszawa Wschodnia → Rzepin,,
gdynia glowna → poznan gl,gdynia glowna,poznan gl,night,Gdynia Glowna → Poznan Gl,,
berlin hbf → inowroclaw,berlin hbf,inowroclaw,night,Berlin → Inowroclaw,DE,
berlin charlottenburg → opole glowne,berlin charlottenburg,opole glowne,night,Berlin Charlottenburg → Opole Glowne,DE,
berlin ostbahnhof → brest central,berlin ostbahnhof,brest central,night,Berlin Ostbahnhof → Brest Central,DE,
warszawa wschodnia → frankfurt oder gr,warszawa wschodnia,frankfurt oder gr,night,Warszawa Wschodnia → Frankfurt Oder Gr,,DE
berlin gesundbrunnen → inowroclaw rabinek,berlin gesundbrunnen,inowroclaw rabinek,night,Berlin Gesundbrunnen → Inowroclaw Rabinek,DE,
berlin gesundbrunnen → kedzierzyn kozle,berlin gesundbrunnen,kedzierzyn kozle,night,Berlin Gesundbrunnen → Kedzierzyn Kozle,DE,
berlin lichtenberg → minsk passajirskii,berlin lichtenberg,minsk passajirskii,night,Berlin Lichtenberg → Minsk Passajirskii,DE,
berlin gesundbrunnen → inowroclaw,berlin gesundbrunnen,inowroclaw,night,Berlin Gesundbrunnen → Inowroclaw,DE,
bydgoszcz glowna → inowroclaw,bydgoszcz glowna,inowroclaw,night,Bydgoszcz Glowna → Inowroclaw,,
kutno → inowroclaw rabinek,kutno,inowroclaw rabinek,night,Kutno → Inowroclaw Rabinek,,
berlin ostbahnhof → brest gr,berlin ostbahnhof,brest gr,night,Berlin Ostbahnhof → Brest Gr,DE,
kedzierzyn kozle → opole glowne,kedzierzyn kozle,opole glowne,night,Kedzierzyn Kozle → Opole Glowne,,
raciborz → kedzierzyn kozle,raciborz,kedzierzyn kozle,night,Raciborz → Kedzierzyn Kozle,,
moskva belorusskaja → terespol,moskva belorusskaja,terespol,night,Moskva Belorusskaja → Terespol,,
przemysl gl → bochnia,przemysl gl,bochnia,night,Przemysl Gl → Bochnia,,
halle saale hbf → dresden hbf,halle saale hbf,dresden hbf,night,Halle Saale → Dresden,,
halle saale hbf → kothen,halle saale hbf,kothen,night,Halle Saale → Kothen,,
minden westf → hannover hbf,minden westf,hannover hbf,night,Minden Westf → Hannover,,
delmenhorst → hude,delmenhorst,hude,night,Delmenhorst → Hude,,
coswig b dresden → herford,coswig b dresden,herford,night,Coswig B Dresden → Herford,,
halle saale hbf → coswig b dresden,halle saale hbf,coswig b dresden,night,Halle Saale → Coswig B Dresden,,
warburg westf → kassel wilhelmshohe,warburg westf,kassel wilhelmshohe,night,Warburg Westf → Kassel Wilhelmshohe,,
